Entity,Code,Year,All malignant cancers combined,Brain and nervous system cancers,Leukemia,Lymphomas and multiple myeloma
Thailand,THA,2023,3.990612,0.6308447,1.310216,0.10535752
Trinidad and Tobago,TTO,1951,1.4970059,,1.1655011,2.3310022
Trinidad and Tobago,TTO,1952,4.285714,,2.03666,1.1198208
Trinidad and Tobago,TTO,1953,5.442177,,4.2689433,2.586207
Trinidad and Tobago,TTO,1954,1.3020834,,4.0899796,0
Trinidad and Tobago,TTO,1955,3.6585367,,1.0695187,1.0695187
Trinidad and Tobago,TTO,1956,4.6948357,,1.5174507,0
Trinidad and Tobago,TTO,1957,4.484305,,2.8887818,0
Trinidad and Tobago,TTO,1958,5.370569,,1.843318,0.921659
Trinidad and Tobago,TTO,1960,3.8948393,,1.3215859,1.6750419
Trinidad and Tobago,TTO,1961,2.8818443,,2.6099925,0.89365506
Trinidad and Tobago,TTO,1962,7.5400567,,0.7800312,1.2205045
Trinidad and Tobago,TTO,1963,4.612546,,3.9354584,0.82236844
Trinidad and Tobago,TTO,1966,4.850445,,1.8615041,0
Trinidad and Tobago,TTO,1967,1.5698587,,2.3279016,0
Trinidad and Tobago,TTO,1968,4.90918,,4.4046717,0
Trinidad and Tobago,TTO,1970,3.1327338,,4.494125,0.81711364
Trinidad and Tobago,TTO,1971,4.574112,,2.5467,1.6978
Trinidad and Tobago,TTO,1972,0.74250627,,2.7960408,0
Trinidad and Tobago,TTO,1973,2.896389,,2.0267532,0.75927263
Trinidad and Tobago,TTO,1974,1.422971,,2.3076994,1.3846196
Trinidad and Tobago,TTO,1975,3.5519435,,2.5008545,1.06897
Trinidad and Tobago,TTO,1976,0.7273521,,1.8766919,0.87339294
Trinidad and Tobago,TTO,1977,4.5305586,,2.472086,2.6479077
Trinidad and Tobago,TTO,1978,3.167238,,2.8678887,0.87263083
Trinidad and Tobago,TTO,1979,1.6589388,,2.0230465,3.6560397
Trinidad and Tobago,TTO,1980,1.4992504,,2.4875622,1.1655011
Trinidad and Tobago,TTO,1981,3.671072,,2.4342747,0
Trinidad and Tobago,TTO,1982,2.183406,,2.4916945,0.8305648
Trinidad and Tobago,TTO,1983,3.5460992,,0.9478673,1.421801
Trinidad and Tobago,TTO,1984,2.514669,,1.8925056,0
Trinidad and Tobago,TTO,1985,5.882353,,2.5179856,0.8116883
Trinidad and Tobago,TTO,1986,4.87013,,2.3023791,0
Trinidad and Tobago,TTO,1987,2.3980815,,1.4430014,1.5117158
Trinidad and Tobago,TTO,1988,4.716981,,1.1895322,0
Trinidad and Tobago,TTO,1989,4.9180326,,2.3489933,2.4916945
Trinidad and Tobago,TTO,1990,5.5555553,,2.0100503,1.3333334
Trinidad and Tobago,TTO,1991,2.3076923,,3.2362459,1.3289037
Trinidad and Tobago,TTO,1992,4.3041606,,3.2746623,0.67980963
Trinidad and Tobago,TTO,1993,4.8577375,,2.2927015,0
Trinidad and Tobago,TTO,1994,2.7100272,,3.9635355,2.1905806
Trinidad and Tobago,TTO,1995,4.035838,,3.7929711,0
Trinidad and Tobago,TTO,1996,4.7363544,,2.4006836,0
Trinidad and Tobago,TTO,1997,4.1441903,,3.2057006,1.6672224
Trinidad and Tobago,TTO,1998,2.1397393,,4.1951146,0.87266886
Trinidad and Tobago,TTO,1999,2.9614494,0,4.087973,0
Trinidad and Tobago,TTO,2000,5.3806005,0,1.1351576,1.396297
Trinidad and Tobago,TTO,2001,2.4115756,0,1.7576854,0
Trinidad and Tobago,TTO,2002,2.524615,2.8344269,1.8030796,0
Trinidad and Tobago,TTO,2003,3.5268393,3.0610247,1.2244098,0
Trinidad and Tobago,TTO,2004,3.6953208,1.107432,1.8597846,0
Trinidad and Tobago,TTO,2005,4.832272,1.8742503,1.3947002,0
Trinidad and Tobago,TTO,2006,5.064984,2.4843023,1.6579531,0
Trinidad and Tobago,TTO,2007,1.0556875,1.1499804,5.317452,0
Trinidad and Tobago,TTO,2008,4.3720145,1.8320723,1.3156337,0
Trinidad and Tobago,TTO,2009,5.612554,2.0733337,3.0170827,0
Trinidad and Tobago,TTO,2010,5.705613,1.292808,1.191533,0
Trinidad and Tobago,TTO,2011,3.4502192,1.0895976,4.1229825,1.7958319
Trinidad and Tobago,TTO,2012,4.592897,1.1662011,2.147305,1.0736526
Trinidad and Tobago,TTO,2013,4.5523868,1.0586044,3.8222404,1.0586044
Trinidad and Tobago,TTO,2014,4.495443,0,3.6274693,0
Trinidad and Tobago,TTO,2015,2.2173686,1.7192273,0,0
Trinidad and Tobago,TTO,2016,2.1857445,1.3011346,2.869424,2.6022692
Trinidad and Tobago,TTO,2017,3.2306697,1.1529105,0,0
Trinidad and Tobago,TTO,2018,4.246059,2.1097603,2.050525,0
Trinidad and Tobago,TTO,2019,2.0962384,1.0315872,2.0631745,1.0315872
Trinidad and Tobago,TTO,2020,0,1.0407451,1.0407451,0
Turkey,TUR,2009,3.1754441,0.8754382,1.2969455,0.2593891
Turkey,TUR,2010,3.213194,0.91621095,1.3053979,0.29190534
Turkey,TUR,2011,2.5054388,0.894534,1.4556508,0.32745916
Turkey,TUR,2012,2.762966,0.95771873,1.249904,0.24503578
Turkey,TUR,2013,3.4220703,1.1312844,1.4221861,0.22625688
Turkey,TUR,2014,3.0575624,0.8928637,1.2755196,0.33482388
Turkey,TUR,2015,3.6073015,1.0185791,1.1370186,0.22835614
Turkey,TUR,2016,3.253083,1.207087,1.1365429,0.22730859
Turkey,TUR,2017,3.5170424,1.0538903,1.272475,0.28884402
Turkey,TUR,2018,2.6451457,0.94286215,0.8727319,0.23265465
Turkey,TUR,2019,2.8399744,0.8654942,0.93566936,0.13255316
Turkey,TUR,2020,3.134232,0.8328593,0.9192881,0.15714327
Turkey,TUR,2021,2.8309026,0.8337927,1.0402557,0.21440384
Turkey,TUR,2022,2.563193,0.7891607,0.90189797,0.21075413
Turkey,TUR,2023,2.6960673,0.7681749,0.97467345,0.18859924
Turkmenistan,TKM,1981,5.5555553,,2.5472584,1.0725298
Turkmenistan,TKM,1982,4.36324,,4.895105,0.39690414
Turkmenistan,TKM,1985,6.737497,,4.1268463,0.74174803
Turkmenistan,TKM,1986,4.0774717,,4.5325184,0.7526342
Turkmenistan,TKM,1987,4.2627883,,2.8653295,0.5833625
Turkmenistan,TKM,1988,4.455446,,3.3800576,1.1929616
Turkmenistan,TKM,1989,4.6150107,,2.2267404,1.0649627
Turkmenistan,TKM,1990,6.425512,,2.0760593,0.5324814
Turkmenistan,TKM,1991,4.442366,,2.944424,1.0363768
Turkmenistan,TKM,1992,4.1360292,,2.154979,0.20189784
Turkmenistan,TKM,1993,4.606273,,2.154205,1.1668612
Turkmenistan,TKM,1994,4.9398627,,2.458081,0.7900975
Turkmenistan,TKM,1995,4.9656224,,1.9411445,0.3882289
Turkmenistan,TKM,1996,4.2318306,,1.7214667,0.5432252
Turkmenistan,TKM,1997,4.2500443,,1.4850712,0.70345473
Turkmenistan,TKM,1998,3.9182284,,1.3496348,0.8732931
Turkmenistan,TKM,1999,2.5218363,,2.0937815,
Turkmenistan,TKM,2000,5.469668,0.34397477,3.1743484,0.17198738
Turkmenistan,TKM,2001,3.6424754,0.5253845,2.2066147,0.2627879
Turkmenistan,TKM,2002,4.645505,1.8563265,1.8659153,0.32475474
Turkmenistan,TKM,2003,4.6403074,0.6972181,0.99908084,0.26677766
Turkmenistan,TKM,2004,3.8020186,0.34069848,1.5899262,0
Turkmenistan,TKM,2005,5.78792,0.8366591,1.1564999,0.20916475
Turkmenistan,TKM,2006,4.702971,0.4589493,1.4185705,0.21531028
Turkmenistan,TKM,2007,5.079131,1.3938107,1.516291,0
Turkmenistan,TKM,2008,3.3466806,0.5193789,1.4441024,0.21300615
Turkmenistan,TKM,2009,4.3170347,1.8885685,1.1113248,0.4445299
Turkmenistan,TKM,2010,4.0254664,1.5539759,3.0108283,0.5596754
Turkmenistan,TKM,2011,4.0755477,0.6663779,1.80874,0.53540814
Turkmenistan,TKM,2012,5.138196,0.36824104,1.6708629,0.69228584
Turkmenistan,TKM,2013,3.80241,0.9104612,1.5174353,0.6069741
Turkmenistan,TKM,2014,3.7381392,0.7844099,1.5360328,0.397559
Turkmenistan,TKM,2015,4.711879,0.49744025,1.5752275,0.47630343
Ukraine,UKR,1981,6.175868,,3.814166,1.0740252
Ukraine,UKR,1982,6.577442,,4.198095,1.2938391
Ukraine,UKR,1985,6.930064,,3.7281175,1.0941215
Ukraine,UKR,1986,6.557827,,3.6957896,1.1423349
Ukraine,UKR,1987,6.820682,,3.7473233,1.2580299
Ukraine,UKR,1988,6.466232,,3.6602635,1.4427316
Ukraine,UKR,1989,6.9076037,,3.502627,1.2031925
Ukraine,UKR,1990,6.3158474,,3.4270508,1.357381
Ukraine,UKR,1991,6.373293,,3.5234172,1.2738508
Ukraine,UKR,1992,5.7368727,,3.0122545,1.054289
Ukraine,UKR,1993,6.142407,,2.801199,0.85436565
Ukraine,UKR,1994,5.0784245,,2.8369412,1.0911313
Ukraine,UKR,1995,5.7367387,,2.4028592,0.76039845
Ukraine,UKR,1996,5.4701476,,2.3987334,0.8475525
Ukraine,UKR,1997,5.29849,,2.3660238,0.7605077
Ukraine,UKR,1998,4.948058,,2.293989,0.82440233
Ukraine,UKR,1999,4.8367915,,2.1914363,0.571679
Ukraine,UKR,2000,5.1680994,,1.938963,0.5857284
Ukraine,UKR,2001,4.354624,,2.2208443,0.55521107
Ukraine,UKR,2002,4.6754823,,2.2483082,0.6358851
Ukraine,UKR,2003,3.8347871,,1.8230088,0.7011572
Ukraine,UKR,2004,5.1962256,,2.1803682,0.42564818
Ukraine,UKR,2005,4.3260407,1.3891109,2.0958517,0.2717316
Ukraine,UKR,2006,3.7454085,1.769466,1.8677697,0.3932147
Ukraine,UKR,2007,3.482131,1.6650289,1.7629719,0.27613088
Ukraine,UKR,2008,3.5495615,1.4215761,1.7348047,0.21840182
Ukraine,UKR,2009,4.14135,1.6673023,1.5968529,0.18662024
Ukraine,UKR,2010,3.782683,1.3028944,1.7600503,0.16000457
Ukraine,UKR,2011,4.160049,1.4239455,1.5574404,0.25012124
Ukraine,UKR,2012,3.535039,1.2110263,1.5786593,0.23788017
Ukraine,UKR,2014,3.1434884,1.2948526,1.3606926,0.17119402
Ukraine,UKR,2015,2.5534592,1.350195,1.3719724,0.17421873
Ukraine,UKR,2017,2.6305158,1.1509008,1.217299,0.16908245
Ukraine,UKR,2018,2.5714114,1.1575857,0.7944216,0.05947892
Ukraine,UKR,2019,2.2863414,1.1773105,0.9653946,0.18624562
United Arab Emirates,ARE,2018,0.9768296,0,0.7967794,0
United Arab Emirates,ARE,2019,1.6202166,0.39782825,0.43847725,0
United Arab Emirates,ARE,2020,1.9847395,0.39536944,0.7386561,0.3302679
United Arab Emirates,ARE,2023,1.9959402,0.4365311,0.4365311,0
United Kingdom,GBR,1950,4.76633,,3.606421,0.73137206
United Kingdom,GBR,1951,5.521007,,3.8245888,0.6683747
United Kingdom,GBR,1952,5.2357607,,4.051416,0.60157394
United Kingdom,GBR,1953,5.8295164,,3.822218,0.7472926
United Kingdom,GBR,1954,5.461323,,3.8035877,0.7239086
United Kingdom,GBR,1955,5.1643324,,3.554342,0.7133282
United Kingdom,GBR,1956,5.957034,,3.7844346,0.6266434
United Kingdom,GBR,1957,5.39707,,3.452447,0.7938108
United Kingdom,GBR,1958,5.420834,,3.786002,0.5971211
United Kingdom,GBR,1959,5.9439235,,4.147325,0.5073181
United Kingdom,GBR,1960,5.773157,,4.158344,0.77890426
United Kingdom,GBR,1961,5.7174993,,3.93073,0.580957
United Kingdom,GBR,1962,5.582745,,3.4037828,0.66385835
United Kingdom,GBR,1963,5.5873046,,3.8228736,0.6135476
United Kingdom,GBR,1964,5.4857917,,3.5534225,0.8306702
United Kingdom,GBR,1965,5.740165,,3.652474,0.8454801
United Kingdom,GBR,1966,5.5644927,,3.341965,0.68609875
United Kingdom,GBR,1967,6.160915,,3.0551343,0.6983164
United Kingdom,GBR,1968,5.3766193,,3.4549026,0.7017771
United Kingdom,GBR,1969,5.6749697,,3.014504,0.4406388
United Kingdom,GBR,1970,5.7807717,,3.029359,0.49415076
United Kingdom,GBR,1971,5.483467,,3.0487804,0.5335366
United Kingdom,GBR,1972,4.682382,,3.1545048,0.5495653
United Kingdom,GBR,1973,5.050505,,2.8835192,0.4694101
United Kingdom,GBR,1974,4.6293235,,2.6390977,0.37865314
United Kingdom,GBR,1975,4.823603,,2.8408418,0.3617945
United Kingdom,GBR,1976,4.7502365,,2.248564,0.6129165
United Kingdom,GBR,1977,4.760986,,2.4450188,0.49407116
United Kingdom,GBR,1978,4.8834243,,2.6243978,0.44392797
United Kingdom,GBR,1979,4.895854,1.2581816,2.3022046,0.41493222
United Kingdom,GBR,1980,4.1651816,1.1718696,2.2347283,0.4769237
United Kingdom,GBR,1981,4.2311735,1.0366583,1.9612455,0.3782402
United Kingdom,GBR,1982,4.5661135,0.9701614,1.983124,0.238169
United Kingdom,GBR,1983,3.7891939,1.2092557,1.583549,0.15835491
United Kingdom,GBR,1984,4.373673,0.83478427,1.8710681,0.25907096
United Kingdom,GBR,1985,3.886987,1.3268824,1.2127419,0.14267552
United Kingdom,GBR,1986,4.014045,0.95655185,1.4488947,0.18287021
United Kingdom,GBR,1987,3.7307823,1.1474236,1.0921261,0.24883886
United Kingdom,GBR,1988,3.624569,1.0049839,1.3852481,0.24445555
United Kingdom,GBR,1989,3.1906295,1.0757439,1.4791479,0.16136159
United Kingdom,GBR,1990,3.8486412,1.0154827,1.4029695,0.13361613
United Kingdom,GBR,1991,3.0850787,1.335943,1.3227158,0.2069028
United Kingdom,GBR,1992,3.1882422,0.94460607,1.1545185,0.17555429
United Kingdom,GBR,1993,3.5420225,0.90091926,0.8095217,0.117511205
United Kingdom,GBR,1994,3.395346,0.7661087,1.0387914,0.12984893
United Kingdom,GBR,1995,3.138426,0.7021096,1.0531644,0.19503045
United Kingdom,GBR,1996,2.793397,0.8221191,0.8221191,0.1304951
United Kingdom,GBR,1997,3.2441688,0.7984523,0.9424355,0.117804445
United Kingdom,GBR,1998,2.7671747,0.87125343,1.0296631,0.16032583
United Kingdom,GBR,1999,2.6723962,1.1036998,1.1169974,0.08807536
United Kingdom,GBR,2000,2.576228,0.6869531,0.99675554,0.11871033
United Kingdom,GBR,2001,2.7789807,0.84611076,0.90159345,0.213839
United Kingdom,GBR,2002,3.141874,0.9432803,0.9151226,0.093143694
United Kingdom,GBR,2003,3.1060445,0.923824,0.7674846,0.18879962
United Kingdom,GBR,2004,2.7671115,0.97158027,0.7001093,0.07943596
United Kingdom,GBR,2005,2.5401747,0.84480935,0.5011581,0.095727384
United Kingdom,GBR,2006,3.1188688,0.8874834,0.7013982,0.11191942
United Kingdom,GBR,2007,2.672598,0.94060266,0.6555715,0.07125778
United Kingdom,GBR,2008,1.8858348,0.97253245,0.57081544,0.06342395
United Kingdom,GBR,2009,2.270118,0.72388566,0.58467686,0.14684038
United Kingdom,GBR,2010,2.3549676,0.78030723,0.52020484,0.054758403
United Kingdom,GBR,2011,2.2194698,0.6981706,0.563907,0.12083722
United Kingdom,GBR,2012,2.2089467,0.90344894,0.5237385,0.1346199
United Kingdom,GBR,2013,2.1516762,0.72023714,0.5659006,0.02658616
United Kingdom,GBR,2014,1.9591175,0.90038335,0.48189533,0.18291107
United Kingdom,GBR,2015,2.000422,0.67656136,0.40092525,0.14795354
United Kingdom,GBR,2016,2.0689301,0.6085618,0.4222674,0.041269336
United Kingdom,GBR,2017,1.8481882,0.80503464,0.5697168,0.09724207
United Kingdom,GBR,2018,2.380588,0.7306099,0.46143782,0.0845395
United Kingdom,GBR,2019,1.9980445,0.6744002,0.4870668,0.08236968
United Kingdom,GBR,2020,2.0041037,0.6297971,0.45611414,0.08817159
United Kingdom,GBR,2021,1.4392588,0.72585136,0.4004697,0.10260532
United States,USA,1950,5.8636785,,4.4920173,0.7458315
United States,USA,1951,5.772422,,4.5307236,0.745398
United States,USA,1952,5.4823275,,4.5444593,0.78816503
United States,USA,1953,5.65948,,4.2089543,0.76498735
United States,USA,1954,5.9468513,,4.383715,0.74879867
United States,USA,1955,5.8190928,,4.2630696,0.893594
United States,USA,1956,6.0424485,,4.4260406,0.8034882
United States,USA,1957,6.0496793,,4.3691425,0.72864187
United States,USA,1958,6.2366705,,4.2987027,0.63802636
United States,USA,1959,6.305303,,4.335019,0.6751473
United States,USA,1960,6.104868,,4.380636,0.63569206
United States,USA,1961,6.27325,,4.254946,0.7488104
United States,USA,1962,6.0985937,,4.1204515,0.64227664
United States,USA,1963,5.87159,,4.291593,0.72751325
United States,USA,1964,6.004556,,3.728252,0.57264
United States,USA,1965,5.887318,,3.6261966,0.61535454
United States,USA,1966,5.9526877,,3.5810912,0.53617984
United States,USA,1967,6.090018,,3.7030573,0.55358833
United States,USA,1968,5.5410013,,3.4558823,0.47160244
United States,USA,1969,5.3562727,,3.3696856,0.46149483
United States,USA,1970,5.208736,,3.2311106,0.5089391
United States,USA,1971,5.0589576,,3.3240163,0.44393292
United States,USA,1972,4.9542685,,2.726382,0.37508747
United States,USA,1973,4.8041,,2.6681602,0.4738928
United States,USA,1974,4.6338754,,2.4828033,0.42806956
United States,USA,1975,4.25264,,2.3904855,0.37963045
United States,USA,1976,4.4454403,,2.2710204,0.33043948
United States,USA,1977,4.4298606,,2.0728834,0.32029974
United States,USA,1978,3.805698,,1.9434522,0.30877277
United States,USA,1979,4.125779,0.87243646,1.8266639,0.34533945
United States,USA,1980,3.9497504,0.9197071,1.7274762,0.26018032
United States,USA,1981,3.7110124,0.8699342,1.7156194,0.26977053
United States,USA,1982,3.728362,1.0021603,1.6172588,0.29704753
United States,USA,1983,3.5904474,0.8461995,1.6092637,0.24643706
United States,USA,1984,3.5122788,0.836174,1.2819393,0.1631559
United States,USA,1985,3.3682241,0.8209191,1.3289704,0.18944287
United States,USA,1986,3.2781937,0.85267377,1.2846575,0.23999096
United States,USA,1987,3.0391264,0.7935845,1.3393478,0.17542395
United States,USA,1988,3.0673,0.7537757,1.1950772,0.18912919
United States,USA,1989,3.1270282,0.86295515,1.1253585,0.17583726
United States,USA,1990,3.0772839,0.8561574,1.0355427,0.14004621
United States,USA,1991,2.9766283,0.8649688,1.1159165,0.13882215
United States,USA,1992,3.0268216,0.77128696,1.1146681,0.10565575
United States,USA,1993,2.7374332,0.88435376,1.0282575,0.14390372
United States,USA,1994,2.7196083,0.8085876,0.9537187,0.11143996
United States,USA,1995,2.6593354,0.7394792,0.96106523,0.11594621
United States,USA,1996,2.6605413,0.82887477,0.8908467,0.08262926
United States,USA,1997,2.5368047,0.7714462,0.8768772,0.10800247
United States,USA,1998,2.733632,0.6891781,0.7123222,0.10800552
United States,USA,1999,2.5730896,0.7894286,0.7097143,0.08485714
United States,USA,2000,2.5574734,0.7300133,0.79798007,0.09062234
United States,USA,2001,2.4663048,0.72307324,0.8419,0.040451653
United States,USA,2002,2.5311725,0.8301699,0.6909646,0.10124023
United States,USA,2003,2.6423368,0.75105155,0.80668503,0.05816224
United States,USA,2004,2.3315032,0.77375114,0.75358826,0.06804978
United States,USA,2005,2.4691072,0.72786564,0.67013836,0.08784586
United States,USA,2006,2.1718688,0.73017216,0.6454423,0.049841102
United States,USA,2007,2.3574164,0.7223788,0.64916474,0.061011717
United States,USA,2008,2.0575984,0.73704004,0.60611844,0.06061184
United States,USA,2009,2.0033274,0.6972799,0.63213605,0.056501362
United States,USA,2010,2.28807,0.6763883,0.5969548,0.050548594
United States,USA,2011,2.0168762,0.776987,0.5171895,0.053385507
United States,USA,2012,2.2701983,0.74043137,0.60778075,0.055472057
United States,USA,2013,2.161369,0.74586064,0.51096296,0.03148113
United States,USA,2014,2.0040965,0.6980095,0.4839857,0.063234314
United States,USA,2015,2.0629365,0.7206081,0.5569446,0.051297523
United States,USA,2016,2.069851,0.7467216,0.598856,0.04617941
United States,USA,2017,2.0814564,0.70699805,0.51102316,0.034729727
United States,USA,2018,2.137273,0.66342574,0.4663933,0.042399395
United States,USA,2019,1.9103947,0.60162693,0.45874053,0.047274925
United States,USA,2020,1.9488384,0.68476796,0.4481202,0.027987164
United States,USA,2021,2.135241,0.6094335,0.38026634,0.042054962
United States,USA,2022,2.1186168,0.5938327,0.45795572,0.027678642
Uruguay,URY,1955,5.365854,,4.5751634,0.5319149
Uruguay,URY,1956,5.2884617,,3.0237582,0.9592326
Uruguay,URY,1957,7.582938,,2.8235295,1.059322
Uruguay,URY,1958,4.2056074,,5.4393306,0.9300163
Uruguay,URY,1959,8.29493,,4.333471,0.91722083
Uruguay,URY,1960,7.7272725,,4.4770045,1.5829941
Uruguay,URY,1963,6.102877,,3.6892362,0.4340278
Uruguay,URY,1964,6.0240965,,3.8557932,1.4995716
Uruguay,URY,1965,5.952381,,3.6176693,1.481168
Uruguay,URY,1966,9.235936,,5.6422796,0.83594567
Uruguay,URY,1967,6.6362505,,2.9728725,0.61945075
Uruguay,URY,1968,6.1450224,,3.3021464,1.1007155
Uruguay,URY,1969,4.8582997,,4.350979,1.0660981
Uruguay,URY,1970,7.2,,3.582945,0.8957363
Uruguay,URY,1971,6.716713,,4.424779,0.53097343
Uruguay,URY,1972,6.245121,,3.1490552,2.1340163
Uruguay,URY,1973,6.7114096,,2.8109627,0.78125
Uruguay,URY,1974,3.6290324,,2.9598308,0.845666
Uruguay,URY,1975,5.45809,,1.7853158,0.9968102
Uruguay,URY,1976,6.194348,,4.354711,0.6647463
Uruguay,URY,1977,3.8491147,,4.133858,0.8812514
Uruguay,URY,1978,3.4429991,,3.9413183,0.4793864
Uruguay,URY,1980,6.5252852,,2.9547553,1.2543117
Uruguay,URY,1981,5.645161,,2.9166667,1.1111112
Uruguay,URY,1982,4.0048056,,3.3198082,1.1066028
Uruguay,URY,1983,4.3772383,,3.085785,1.1045655
Uruguay,URY,1984,5.7230067,,2.4772916,1.4450867
Uruguay,URY,1985,6.436956,,3.4836066,0.8196721
Uruguay,URY,1986,5.263158,,1.8229694,0.90212
Uruguay,URY,1987,5.5949273,,2.8917406,1.3428828
Uruguay,URY,1988,4.442799,,1.7940438,1.435235
Uruguay,URY,1989,3.6751194,,2.178218,0.5940594
Uruguay,URY,1990,3.5842295,,2.559181,0.3846154
Uruguay,URY,1993,3.770668,,3.30735,0.38415146
Uruguay,URY,1994,2.3050148,,1.2285893,0.40952975
Uruguay,URY,1995,3.496123,,2.36789,1.0150079
Uruguay,URY,1996,3.895082,,1.6119282,0
Uruguay,URY,1997,6.199748,0.90407413,2.5314076,0.36488226
Uruguay,URY,1998,3.8349733,0,1.4463277,0.40018007
Uruguay,URY,1999,3.7929647,0.45193043,1.4018449,0
Uruguay,URY,2000,2.2559698,0.8046509,1.4580528,0.60348815
Uruguay,URY,2001,2.2396667,0.81342643,1.016783,0.81342643
Uruguay,URY,2002,3.3403728,0.7449261,1.5304748,0.36272362
Uruguay,URY,2003,2.5874944,0.7358189,1.3197587,0
Uruguay,URY,2004,1.4753996,1.058004,0.6348024,0.748293
Uruguay,URY,2005,4.0597596,1.287924,0.37991324,0
Uruguay,URY,2006,2.966534,0.7703122,1.4941727,0
Uruguay,URY,2007,2.9885762,0.6596161,0.6596161,0.5046529
Uruguay,URY,2008,3.772318,0.6676652,1.2079507,0.39336938
Uruguay,URY,2009,3.050594,0.90012443,2.2503111,0.39691046
Uruguay,URY,2010,3.8533864,0.8224919,1.2030317,0.40101054
Uruguay,URY,2012,2.3558514,1.392984,1.7056115,0
Uruguay,URY,2013,3.1701121,1.6659864,0.70147216,0.53312296
Uruguay,URY,2014,4.8022857,1.1760694,0.84392816,0.5314682
Uruguay,URY,2015,2.8329644,0.70895505,2.1028726,0.53025365
Uruguay,URY,2016,0.40981928,0,1.26833,0
Uruguay,URY,2017,2.4910116,0.63402694,2.0571053,1.0437379
Uruguay,URY,2018,5.04734,0.8360575,0.9408488,0
Uruguay,URY,2019,2.9778364,0.84542644,0.46956953,0
Uruguay,URY,2020,2.5716527,2.1103427,0.9379301,0
Uruguay,URY,2021,2.1492064,0.8473445,0.42183414,1.0590584
Uruguay,URY,2022,5.15278,1.1764235,0.9411388,0
Uzbekistan,UZB,1981,4.6591716,,2.381259,0.53631955
Uzbekistan,UZB,1982,4.2796717,,2.455971,0.4618065
Uzbekistan,UZB,1985,5.0171146,,2.6534379,0.8460237
Uzbekistan,UZB,1986,6.0246506,,2.8972588,1.0028973
Uzbekistan,UZB,1987,6.1616526,,2.7990599,0.8791919
Uzbekistan,UZB,1988,5.4999104,,2.228684,0.59199417
Uzbekistan,UZB,1989,4.599413,,2.3627,0.8037508
Uzbekistan,UZB,1990,4.8013034,,1.9267503,0.48512894
Uzbekistan,UZB,1991,5.4359365,,2.4949937,0.6401628
Uzbekistan,UZB,1992,4.1523886,,2.5467157,0.82807326
Uzbekistan,UZB,1993,4.5499506,,2.1876407,0.7602439
Uzbekistan,UZB,1994,4.464118,,2.2280612,0.7990289
Uzbekistan,UZB,1995,4.444763,,2.085026,0.7665537
Uzbekistan,UZB,1996,3.6112475,,1.4605273,0.42677408
Uzbekistan,UZB,1997,4.0706477,,1.7662643,0.57326126
Uzbekistan,UZB,1998,4.359283,,2.025881,0.6039168
Uzbekistan,UZB,1999,4.5272093,,1.9805696,0.6818386
Uzbekistan,UZB,2000,4.132577,,1.8738556,0.3910655
Uzbekistan,UZB,2001,3.5591388,,1.5910512,0.50243723
Uzbekistan,UZB,2002,4.3621864,,1.4655974,0.71918195
Uzbekistan,UZB,2003,3.8799865,,1.7545066,0.51394635
Uzbekistan,UZB,2004,4.24475,0.58060294,1.5603703,0.5206627
Uzbekistan,UZB,2005,4.311283,0.8340464,1.9461083,0.4262904
Uzbekistan,UZB,2009,3.9251745,0.6632016,1.2711363,0.6079348
Uzbekistan,UZB,2010,4.584652,0.8615189,1.5973996,0.6640875
Uzbekistan,UZB,2011,4.02727,0.6829497,1.2258072,0.36774215
Uzbekistan,UZB,2012,3.6390529,0.7923353,1.4296485,0.75788593
Uzbekistan,UZB,2013,3.1724844,0.65737927,1.4158939,0.4341663
Uzbekistan,UZB,2014,3.8202426,0.8686531,1.0981086,0.4425214
Uzbekistan,UZB,2015,3.7749684,1.0343015,1.5275838,0.33415896
Uzbekistan,UZB,2016,4.2356567,0.9128009,1.3769369,0.35583764
Uzbekistan,UZB,2017,4.285001,1.0311853,1.8803967,0.5004282
Uzbekistan,UZB,2018,5.120134,0.9852731,1.2838408,0.36744025
Uzbekistan,UZB,2019,3.7858229,1.0249624,1.5520859,0.38070032
Uzbekistan,UZB,2020,3.276103,0.9855497,1.214083,0.32300034
Uzbekistan,UZB,2021,3.2734191,0.9265617,1.0371959,0.24892703
Uzbekistan,UZB,2022,4.1957808,0.6393717,0.83917534,0.26640487
Uzbekistan,UZB,2023,4.287157,1.0652696,1.2064499,0.48771378
Venezuela,VEN,1955,2.8926816,,2.644503,0.32381672
