State,Denominator,"Prevalence Estimates per 1,000 Children",Lower CI,Upper CI,Prevalence Range,Show Lower and Upper CI,Year,Data Set
Georgia,1564671,8.9,,,<10,No,2014,Special Education Child Count
Georgia,1581764,9.6,,,<10,No,2015,Special Education Child Count
Georgia,1589860,10.3,,,10 to <20,No,2016,Special Education Child Count
Georgia,1594516,11.1,,,10 to <20,No,2017,Special Education Child Count
Georgia,1592386,11.9,,,10 to <20,No,2018,Special Education Child Count
Georgia,1593259,12.8,,,10 to <20,No,2019,Special Education Child Count
Georgia,1571923,13.9,,,10 to <20,No,2020,Special Education Child Count
Georgia,1571958,14.8,,,10 to <20,No,2021,Special Education Child Count
Georgia,1580448,16.4,,,10 to <20,No,2022,Special Education Child Count
Hawaii,62623,0.7,,,<10,No,2000,Medicaid
Hawaii,64743,0.7,,,<10,No,2001,Medicaid
Hawaii,68692,0.7,,,<10,No,2002,Medicaid
Hawaii,71906,0.7,,,<10,No,2003,Medicaid
Hawaii,74716,1,,,<10,No,2004,Medicaid
Hawaii,78809,2,,,<10,No,2005,Medicaid
Hawaii,80003,1.7,,,<10,No,2006,Medicaid
Hawaii,81478,2.1,,,<10,No,2007,Medicaid
Hawaii,81986,2,,,<10,No,2008,Medicaid
Hawaii,91918,2,,,<10,No,2009,Medicaid
Hawaii,99733,1.9,,,<10,No,2010,Medicaid
Hawaii,106656,2.1,,,<10,No,2011,Medicaid
Hawaii,111935,1.9,,,<10,No,2012,Medicaid
Hawaii,114273,2.4,,,<10,No,2013,Medicaid
Hawaii,126170,3.6,,,<10,No,2016,Medicaid
Hawaii,125357,4.2,,,<10,No,2017,Medicaid
Hawaii,124301,4.3,,,<10,No,2018,Medicaid
Hawaii,121385,4.5,,,<10,No,2019,Medicaid
Hawaii,121635,4.3,,,<10,No,2020,Medicaid
Hawaii,130205,6.7,,,<10,No,2021,Medicaid
Hawaii,133882,8,,,<10,No,2022,Medicaid
Hawaii,2981,17.8,,,10 to <20,No,2020,National Survey of Children's Health†
Hawaii,1607,17.7,,,10 to <20,No,2022,National Survey of Children's Health†
Hawaii,169370,1.6,,,<10,No,2000,Special Education Child Count
Hawaii,169693,2.2,,,<10,No,2001,Special Education Child Count
Hawaii,169324,3,,,<10,No,2002,Special Education Child Count
Hawaii,168579,3.5,,,<10,No,2003,Special Education Child Count
Hawaii,168103,4.1,,,<10,No,2004,Special Education Child Count
Hawaii,166989,4.7,,,<10,No,2005,Special Education Child Count
Hawaii,165116,5,,,<10,No,2006,Special Education Child Count
Hawaii,163128,5.3,,,<10,No,2007,Special Education Child Count
Hawaii,162214,5.7,,,<10,No,2008,Special Education Child Count
Hawaii,162491,6,,,<10,No,2009,Special Education Child Count
Hawaii,161965,6.1,,,<10,No,2010,Special Education Child Count
Hawaii,164163,6.4,,,<10,No,2011,Special Education Child Count
Hawaii,165531,6.8,,,<10,No,2012,Special Education Child Count
Hawaii,167476,6.9,,,<10,No,2013,Special Education Child Count
Hawaii,168899,7.3,,,<10,No,2014,Special Education Child Count
Hawaii,165143,7.8,,,<10,No,2015,Special Education Child Count
Hawaii,164822,8.3,,,<10,No,2016,Special Education Child Count
Hawaii,164505,8.7,,,<10,No,2017,Special Education Child Count
Hawaii,164816,9.2,,,<10,No,2018,Special Education Child Count
Hawaii,164867,9.8,,,<10,No,2019,Special Education Child Count
Hawaii,162171,10.7,,,10 to <20,No,2020,Special Education Child Count
Hawaii,158615,11.8,,,10 to <20,No,2021,Special Education Child Count
Hawaii,155784,12.8,,,10 to <20,No,2022,Special Education Child Count
Idaho,66850,6.2,,,<10,No,2000,Medicaid
Idaho,82400,6.1,,,<10,No,2001,Medicaid
Idaho,90875,7,,,<10,No,2002,Medicaid
Idaho,97498,8.1,,,<10,No,2003,Medicaid
Idaho,103459,9.6,,,<10,No,2004,Medicaid
Idaho,105721,11.8,,,10 to <20,No,2005,Medicaid
Idaho,103457,14.2,,,10 to <20,No,2006,Medicaid
Idaho,108059,17.1,,,10 to <20,No,2007,Medicaid
Idaho,104212,20.8,,,20 to <30,No,2008,Medicaid
Idaho,113252,20.8,,,20 to <30,No,2009,Medicaid
Idaho,125252,20.7,,,20 to <30,No,2010,Medicaid
Idaho,139039,18.6,,,10 to <20,No,2012,Medicaid
Idaho,139741,18.9,,,10 to <20,No,2013,Medicaid
Idaho,181215,18.2,,,10 to <20,No,2016,Medicaid
Idaho,183285,19.2,,,10 to <20,No,2017,Medicaid
Idaho,177255,21.8,,,20 to <30,No,2018,Medicaid
Idaho,170529,24.8,,,20 to <30,No,2019,Medicaid
Idaho,158868,32.6,,,30+,No,2020,Medicaid
Idaho,169489,28.2,,,20 to <30,No,2021,Medicaid
Idaho,175734,31.7,,,30+,No,2022,Medicaid
Idaho,1498,12.2,,,10 to <20,No,2007,National Survey of Children's Health†
Idaho,1584,20.1,,,20 to <30,No,2011,National Survey of Children's Health†
Idaho,2966,22.4,,,20 to <30,No,2020,National Survey of Children's Health†
Idaho,1430,27.5,,,20 to <30,No,2022,National Survey of Children's Health†
Idaho,225835,1.2,,,<10,No,2000,Special Education Child Count
Idaho,226311,1.5,,,<10,No,2001,Special Education Child Count
Idaho,228122,2,,,<10,No,2002,Special Education Child Count
Idaho,230858,2.3,,,<10,No,2003,Special Education Child Count
Idaho,233896,2.8,,,<10,No,2004,Special Education Child Count
Idaho,239211,3.4,,,<10,No,2005,Special Education Child Count
Idaho,243671,3.9,,,<10,No,2006,Special Education Child Count
Idaho,247944,4.7,,,<10,No,2007,Special Education Child Count
Idaho,250738,5.4,,,<10,No,2008,Special Education Child Count
Idaho,252048,6.1,,,<10,No,2009,Special Education Child Count
Idaho,252894,6.9,,,<10,No,2010,Special Education Child Count
Idaho,256634,7.2,,,<10,No,2011,Special Education Child Count
Idaho,259742,7.6,,,<10,No,2012,Special Education Child Count
Idaho,268999,7.9,,,<10,No,2013,Special Education Child Count
Idaho,266586,8.5,,,<10,No,2014,Special Education Child Count
Idaho,268654,9.1,,,<10,No,2015,Special Education Child Count
Idaho,273516,9.5,,,<10,No,2016,Special Education Child Count
Idaho,277227,10,,,10 to <20,No,2017,Special Education Child Count
Idaho,284765,10.5,,,10 to <20,No,2018,Special Education Child Count
Idaho,285235,11,,,10 to <20,No,2019,Special Education Child Count
Idaho,283224,11.9,,,10 to <20,No,2020,Special Education Child Count
Idaho,288673,12.6,,,10 to <20,No,2021,Special Education Child Count
Idaho,291782,13.3,,,10 to <20,No,2022,Special Education Child Count
Illinois,706643,1.9,,,<10,No,2000,Medicaid
Illinois,761748,2,,,<10,No,2001,Medicaid
Illinois,784475,2.2,,,<10,No,2002,Medicaid
Illinois,813830,2.4,,,<10,No,2003,Medicaid
Illinois,865273,2.5,,,<10,No,2004,Medicaid
Illinois,909088,2.8,,,<10,No,2005,Medicaid
Illinois,953558,3.3,,,<10,No,2006,Medicaid
Illinois,998442,3.5,,,<10,No,2007,Medicaid
Illinois,1043293,4.5,,,<10,No,2008,Medicaid
Illinois,1119178,5.2,,,<10,No,2009,Medicaid
Illinois,1182884,5.7,,,<10,No,2010,Medicaid
Illinois,1231833,6.2,,,<10,No,2011,Medicaid
Illinois,1320887,6.6,,,<10,No,2012,Medicaid
Illinois,1300634,7.2,,,<10,No,2013,Medicaid
Illinois,1224958,9.1,,,<10,No,2016,Medicaid
Illinois,1203840,10,,,10 to <20,No,2017,Medicaid
Illinois,1182992,10.7,,,10 to <20,No,2018,Medicaid
Illinois,1143783,11.9,,,10 to <20,No,2019,Medicaid
Illinois,1133365,11.2,,,10 to <20,No,2020,Medicaid
Illinois,1177138,11.3,,,10 to <20,No,2021,Medicaid
Illinois,1209654,15.3,,,10 to <20,No,2022,Medicaid
Illinois,1765,21,,,20 to <30,No,2011,National Survey of Children's Health†
Illinois,2973,31.7,,,30+,No,2020,National Survey of Children's Health†
Illinois,1439,31,,,30+,No,2022,National Survey of Children's Health†
Illinois,1836275,1.9,,,<10,No,2000,Special Education Child Count
Illinois,1860877,1.9,,,<10,No,2001,Special Education Child Count
Illinois,1872358,2.6,,,<10,No,2002,Special Education Child Count
Illinois,1883049,3,,,<10,No,2003,Special Education Child Count
Illinois,1882484,3.5,,,<10,No,2004,Special Education Child Count
Illinois,1891388,4,,,<10,No,2005,Special Education Child Count
Illinois,1895561,4.7,,,<10,No,2006,Special Education Child Count
Illinois,1889207,5.3,,,<10,No,2007,Special Education Child Count
Illinois,1879956,5.9,,,<10,No,2008,Special Education Child Count
Illinois,1871351,6.6,,,<10,No,2009,Special Education Child Count
Illinois,1867169,7.3,,,<10,No,2010,Special Education Child Count
Illinois,1856885,7.9,,,<10,No,2011,Special Education Child Count
Illinois,1844090,8.4,,,<10,No,2012,Special Education Child Count
Illinois,1840920,9.2,,,<10,No,2013,Special Education Child Count
Illinois,1831161,9.8,,,<10,No,2014,Special Education Child Count
Illinois,1818262,10.4,,,10 to <20,No,2015,Special Education Child Count
Illinois,1806812,11,,,10 to <20,No,2016,Special Education Child Count
Illinois,1789397,11.6,,,10 to <20,No,2017,Special Education Child Count
Illinois,1758083,12.4,,,10 to <20,No,2018,Special Education Child Count
Illinois,1735265,13,,,10 to <20,No,2019,Special Education Child Count
Illinois,1702996,14,,,10 to <20,No,2020,Special Education Child Count
Illinois,1672110,14.9,,,10 to <20,No,2021,Special Education Child Count
Illinois,1654600,16.4,,,10 to <20,No,2022,Special Education Child Count
Indiana,13155,18.3,,,10 to <20,No,2022,ADDM Network*
Indiana,318736,2.8,,,<10,No,2000,Medicaid
Indiana,356775,3,,,<10,No,2001,Medicaid
Indiana,388141,3.7,,,<10,No,2002,Medicaid
Indiana,398970,4.5,,,<10,No,2003,Medicaid
Indiana,417564,4.9,,,<10,No,2004,Medicaid
Indiana,431557,5.2,,,<10,No,2005,Medicaid
Indiana,440375,5.6,,,<10,No,2006,Medicaid
Indiana,447565,5.9,,,<10,No,2007,Medicaid
Indiana,461624,6.4,,,<10,No,2008,Medicaid
Indiana,494406,7.4,,,<10,No,2009,Medicaid
Indiana,522457,8,,,<10,No,2010,Medicaid
Indiana,532109,8.2,,,<10,No,2011,Medicaid
Indiana,539224,8.9,,,<10,No,2012,Medicaid
Indiana,538526,9.5,,,<10,No,2013,Medicaid
Indiana,587702,8.3,,,<10,No,2016,Medicaid
Indiana,592124,8.9,,,<10,No,2017,Medicaid
Indiana,594630,10.6,,,10 to <20,No,2018,Medicaid
Indiana,594408,12.1,,,10 to <20,No,2019,Medicaid
Indiana,612438,13.6,,,10 to <20,No,2020,Medicaid
Indiana,668954,15,,,10 to <20,No,2021,Medicaid
Indiana,709933,16.6,,,10 to <20,No,2022,Medicaid
Indiana,1521,20.4,,,20 to <30,No,2007,National Survey of Children's Health†
Indiana,1566,17.3,,,10 to <20,No,2011,National Survey of Children's Health†
Indiana,2854,29.9,,,20 to <30,No,2020,National Survey of Children's Health†
Indiana,1383,30.7,,,30+,No,2022,National Survey of Children's Health†
Indiana,908247,2.7,,,<10,No,2000,Special Education Child Count
Indiana,912934,3.4,,,<10,No,2001,Special Education Child Count
Indiana,924149,4.1,,,<10,No,2002,Special Education Child Count
Indiana,931573,4.8,,,<10,No,2003,Special Education Child Count
Indiana,940239,5.6,,,<10,No,2004,Special Education Child Count
Indiana,949054,6.5,,,<10,No,2005,Special Education Child Count
Indiana,956647,7.3,,,<10,No,2006,Special Education Child Count
Indiana,960564,8.2,,,<10,No,2007,Special Education Child Count
Indiana,958352,9.2,,,<10,No,2008,Special Education Child Count
Indiana,955993,10,,,10 to <20,No,2009,Special Education Child Count
Indiana,958815,10.5,,,10 to <20,No,2010,Special Education Child Count
Indiana,953059,11.2,,,10 to <20,No,2011,Special Education Child Count
Indiana,951574,12.3,,,10 to <20,No,2012,Special Education Child Count
Indiana,951113,12.8,,,10 to <20,No,2013,Special Education Child Count
Indiana,949973,13.3,,,10 to <20,No,2014,Special Education Child Count
Indiana,950139,13.7,,,10 to <20,No,2015,Special Education Child Count
Indiana,952449,14.2,,,10 to <20,No,2016,Special Education Child Count
Indiana,955441,14.6,,,10 to <20,No,2017,Special Education Child Count
Indiana,957993,14.9,,,10 to <20,No,2018,Special Education Child Count
Indiana,945686,15.4,,,10 to <20,No,2019,Special Education Child Count
Indiana,942226,15.8,,,10 to <20,No,2020,Special Education Child Count
Indiana,937345,16.4,,,10 to <20,No,2021,Special Education Child Count
Indiana,937232,17.6,,,10 to <20,No,2022,Special Education Child Count
Iowa,106118,1.5,,,<10,No,2000,Medicaid
Iowa,118235,1.7,,,<10,No,2001,Medicaid
Iowa,129963,3.3,,,<10,No,2002,Medicaid
Iowa,139481,2.6,,,<10,No,2003,Medicaid
Iowa,148588,2.9,,,<10,No,2004,Medicaid
Iowa,154384,3.7,,,<10,No,2005,Medicaid
Iowa,159687,6.7,,,<10,No,2006,Medicaid
Iowa,160711,7.9,,,<10,No,2007,Medicaid
Iowa,165769,8.7,,,<10,No,2008,Medicaid
Iowa,185458,8.7,,,<10,No,2009,Medicaid
Iowa,201873,8.7,,,<10,No,2010,Medicaid
Iowa,213371,9.3,,,<10,No,2011,Medicaid
Iowa,221056,10.5,,,10 to <20,No,2012,Medicaid
Iowa,224835,11.6,,,10 to <20,No,2013,Medicaid
Iowa,265751,13.6,,,10 to <20,No,2016,Medicaid
Iowa,278583,14.1,,,10 to <20,No,2017,Medicaid
Iowa,279643,15.2,,,10 to <20,No,2018,Medicaid
Iowa,285527,15.6,,,10 to <20,No,2019,Medicaid
Iowa,285673,15.4,,,10 to <20,No,2020,Medicaid
Iowa,301890,16,,,10 to <20,No,2021,Medicaid
Iowa,311992,17.8,,,10 to <20,No,2022,Medicaid
Iowa,1591,17.2,,,10 to <20,No,2011,National Survey of Children's Health†
Iowa,2930,24.3,,,20 to <30,No,2020,National Survey of Children's Health†
Iowa,1453,29.1,,,20 to <30,No,2022,National Survey of Children's Health†
Iowa,442950,1.1,,,<10,No,2000,Special Education Child Count
Iowa,441160,1.2,,,<10,No,2001,Special Education Child Count
Iowa,433833,2.5,,,<10,No,2002,Special Education Child Count
Iowa,435394,2.6,,,<10,No,2003,Special Education Child Count
Iowa,435498,2.6,,,<10,No,2004,Special Education Child Count
Iowa,439221,2.6,,,<10,No,2005,Special Education Child Count
Iowa,437275,2.3,,,<10,No,2006,Special Education Child Count
Iowa,434809,2.2,,,<10,No,2007,Special Education Child Count
Iowa,432015,1.5,,,<10,No,2008,Special Education Child Count
Iowa,431082,1.5,,,<10,No,2009,Special Education Child Count
Iowa,429258,1.5,,,<10,No,2010,Special Education Child Count
Iowa,428753,1.5,,,<10,No,2011,Special Education Child Count
Iowa,430715,1.5,,,<10,No,2012,Special Education Child Count
Iowa,433649,1.4,,,<10,No,2013,Special Education Child Count
Iowa,436504,1.4,,,<10,No,2014,Special Education Child Count
Iowa,439825,1.4,,,<10,No,2015,Special Education Child Count
Iowa,442346,1.4,,,<10,No,2016,Special Education Child Count
Iowa,443103,1.4,,,<10,No,2017,Special Education Child Count
Iowa,444370,1.5,,,<10,No,2018,Special Education Child Count
Iowa,446024,0,,,<10,No,2019,Special Education Child Count
Kansas,102151,4.2,,,<10,No,2000,Medicaid
Kansas,112351,4.5,,,<10,No,2001,Medicaid
Kansas,119002,4.9,,,<10,No,2002,Medicaid
Kansas,127906,5.1,,,<10,No,2003,Medicaid
Kansas,133708,6.1,,,<10,No,2004,Medicaid
Kansas,138918,6.4,,,<10,No,2005,Medicaid
Kansas,139034,7,,,<10,No,2006,Medicaid
Kansas,134125,7.6,,,<10,No,2007,Medicaid
Kansas,136239,7.9,,,<10,No,2008,Medicaid
Kansas,146450,3.5,,,<10,No,2009,Medicaid
Kansas,172602,10.5,,,10 to <20,No,2011,Medicaid
Kansas,186650,9.8,,,<10,No,2012,Medicaid
Kansas,186313,8,,,<10,No,2013,Medicaid
Kansas,253347,9.6,,,<10,No,2016,Medicaid
Kansas,242334,10.6,,,10 to <20,No,2017,Medicaid
Kansas,240837,11.5,,,10 to <20,No,2018,Medicaid
Kansas,235047,12.9,,,10 to <20,No,2019,Medicaid
Kansas,233212,12.4,,,10 to <20,No,2020,Medicaid
Kansas,251024,13.7,,,10 to <20,No,2021,Medicaid
Kansas,261910,15.1,,,10 to <20,No,2022,Medicaid
Kansas,1582,9.7,,,<10,No,2011,National Survey of Children's Health†
Kansas,2955,19.1,,,10 to <20,No,2020,National Survey of Children's Health†
Kansas,1445,26.5,,,20 to <30,No,2022,National Survey of Children's Health†
Kansas,425615,1.4,,,<10,No,2000,Special Education Child Count
Kansas,423696,1.7,,,<10,No,2001,Special Education Child Count
Kansas,422734,2,,,<10,No,2002,Special Education Child Count
Kansas,419497,2.3,,,<10,No,2003,Special Education Child Count
Kansas,417673,2.6,,,<10,No,2004,Special Education Child Count
Kansas,415344,2.9,,,<10,No,2005,Special Education Child Count
Kansas,415826,3.4,,,<10,No,2006,Special Education Child Count
Kansas,417143,3.8,,,<10,No,2007,Special Education Child Count
Kansas,417341,4.2,,,<10,No,2008,Special Education Child Count
Kansas,423087,4.7,,,<10,No,2009,Special Education Child Count
Kansas,424755,5,,,<10,No,2010,Special Education Child Count
Kansas,424810,5.5,,,<10,No,2011,Special Education Child Count
Kansas,426652,6.4,,,<10,No,2012,Special Education Child Count
Kansas,432946,6.9,,,<10,No,2013,Special Education Child Count
Kansas,434554,7.3,,,<10,No,2014,Special Education Child Count
Kansas,435155,7.7,,,<10,No,2015,Special Education Child Count
Kansas,435568,8.2,,,<10,No,2016,Special Education Child Count
Kansas,436162,8.6,,,<10,No,2017,Special Education Child Count
Kansas,435836,9,,,<10,No,2018,Special Education Child Count
Kansas,435673,9.4,,,<10,No,2019,Special Education Child Count
Kansas,426632,10.3,,,10 to <20,No,2020,Special Education Child Count
Kansas,425484,11.1,,,10 to <20,No,2021,Special Education Child Count
Kansas,426806,12,,,10 to <20,No,2022,Special Education Child Count
Kentucky,270411,2.2,,,<10,No,2000,Medicaid
Kentucky,286937,2.6,,,<10,No,2001,Medicaid
Kentucky,292737,3.1,,,<10,No,2002,Medicaid
Kentucky,305029,3.3,,,<10,No,2003,Medicaid
Kentucky,315654,3.3,,,<10,No,2004,Medicaid
Kentucky,328498,4,,,<10,No,2005,Medicaid
Kentucky,324260,4.7,,,<10,No,2006,Medicaid
Kentucky,326825,5.7,,,<10,No,2007,Medicaid
Kentucky,331120,6.9,,,<10,No,2008,Medicaid
Kentucky,355465,7.5,,,<10,No,2009,Medicaid
Kentucky,378070,8.3,,,<10,No,2010,Medicaid
Kentucky,383962,10.1,,,10 to <20,No,2011,Medicaid
Kentucky,393564,11.6,,,10 to <20,No,2012,Medicaid
Kentucky,395988,13.2,,,10 to <20,No,2013,Medicaid
Kentucky,475778,14.5,,,10 to <20,No,2016,Medicaid
Kentucky,490367,15.2,,,10 to <20,No,2017,Medicaid
Kentucky,497723,16.5,,,10 to <20,No,2018,Medicaid
Kentucky,490044,17.9,,,10 to <20,No,2019,Medicaid
Kentucky,498371,17.8,,,10 to <20,No,2020,Medicaid
Kentucky,514596,19.9,,,10 to <20,No,2021,Medicaid
Kentucky,520607,23.2,,,20 to <30,No,2022,Medicaid
Kentucky,1592,20.7,,,20 to <30,No,2011,National Survey of Children's Health†
Kentucky,2841,24.9,,,20 to <30,No,2020,National Survey of Children's Health†
Kentucky,1404,35.6,,,30+,No,2022,National Survey of Children's Health†
Kentucky,593147,1.4,,,<10,No,2000,Special Education Child Count
Kentucky,570513,1.7,,,<10,No,2001,Special Education Child Count
Kentucky,576765,2,,,<10,No,2002,Special Education Child Count
Kentucky,577827,2.2,,,<10,No,2003,Special Education Child Count
Kentucky,582368,2.6,,,<10,No,2004,Special Education Child Count
Kentucky,586381,2.9,,,<10,No,2005,Special Education Child Count
Kentucky,591501,3.3,,,<10,No,2006,Special Education Child Count
Kentucky,597987,3.8,,,<10,No,2007,Special Education Child Count
Kentucky,600466,4.4,,,<10,No,2008,Special Education Child Count
Kentucky,600532,4.9,,,<10,No,2009,Special Education Child Count
Kentucky,597317,5.5,,,<10,No,2010,Special Education Child Count
Kentucky,601070,6.1,,,<10,No,2011,Special Education Child Count
Kentucky,604045,6.8,,,<10,No,2012,Special Education Child Count
Kentucky,597518,7.6,,,<10,No,2013,Special Education Child Count
Kentucky,608929,8,,,<10,No,2014,Special Education Child Count
Kentucky,609496,8.7,,,<10,No,2015,Special Education Child Count
